,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year,Close',High',Low',Open',Volume',SMA_20',SMA_50',EMA_20',EMA_50',RSI_14',MACD',MACD_Signal',Daily_Return',Volatility',Day_of_Week',Day_of_Month',Month',Year'
2024-05-14,,,,,,,,,,,,,,,,,,,61.719700,62.365262,61.426263,62.189203,10852200.000000,60.367440,59.223877,60.587195,59.538558,75.409853,0.858270,0.721897,-0.007550,0.006108,1.000000,14.000000,5.000000,2024.000000
2024-05-15,,,,,,,,,,,,,,,,,,,61.749043,62.003353,61.621885,61.680574,9838900.000000,60.593388,59.303737,60.697847,59.625244,74.048409,0.843211,0.746160,0.000475,0.006101,2.000000,15.000000,5.000000,2024.000000
2024-05-15,61.749043,62.003353,61.621885,61.680574,9838900.000000,60.593387,59.303737,60.697847,59.625243,74.048509,0.843211,0.746160,0.000475,0.006101,2.000000,15.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-16,61.934887,62.335918,61.690356,61.856639,10228000.000000,60.809064,59.386731,60.815660,59.715818,75.649423,0.836629,0.764254,0.003010,0.006062,3.000000,16.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-16,,,,,,,,,,,,,,,,,,,61.934887,62.335918,61.690356,61.856639,10228000.000000,60.809064,59.386732,60.815661,59.715818,75.649328,0.836629,0.764254,0.003010,0.006062,3.000000,16.000000,5.000000,2024.000000
2024-05-17,61.651230,61.983793,61.563198,61.954450,11539000.000000,60.948936,59.466188,60.895238,59.791716,66.123840,0.799310,0.771265,-0.004580,0.004683,4.000000,17.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-17,,,,,,,,,,,,,,,,,,,61.651230,61.983793,61.563198,61.954450,11539000.000000,60.948936,59.466188,60.895239,59.791716,66.123799,0.799310,0.771265,-0.004580,0.004683,4.000000,17.000000,5.000000,2024.000000
2024-05-20,,,,,,,,,,,,,,,,,,,61.201290,61.631664,61.093696,61.553416,11000900.000000,61.047727,59.535093,60.924386,59.846994,62.269873,0.725070,0.762026,-0.007298,0.005049,0.000000,20.000000,5.000000,2024.000000
2024-05-20,61.201290,61.631664,61.093696,61.553416,11000900.000000,61.047726,59.535093,60.924386,59.846993,62.269902,0.725070,0.762026,-0.007298,0.005049,0.000000,20.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-21,,,,,,,,,,,,,,,,,,,61.533855,61.602324,61.074135,61.445824,9796200.000000,61.158744,59.596676,60.982431,59.913145,64.244131,0.685171,0.746655,0.005434,0.005119,1.000000,21.000000,5.000000,2024.000000
2024-05-21,61.533852,61.602320,61.074132,61.445820,9796200.000000,61.158743,59.596676,60.982430,59.913145,64.244163,0.685171,0.746655,0.005434,0.005119,1.000000,21.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-22,,,,,,,,,,,,,,,,,,,61.621883,61.641446,61.289321,61.338226,7419400.000000,61.229658,59.654974,61.043331,59.980155,64.553247,0.653125,0.727949,0.001431,0.004076,2.000000,22.000000,5.000000,2024.000000
2024-05-22,61.621883,61.641446,61.289321,61.338226,7419400.000000,61.229657,59.654974,61.043331,59.980154,64.553240,0.653125,0.727949,0.001431,0.004076,2.000000,22.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-23,60.731792,61.504512,60.692667,61.123044,9834300.000000,61.246774,59.683437,61.013660,60.009630,49.047607,0.549570,0.692273,-0.014444,0.005334,3.000000,23.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-23,,,,,,,,,,,,,,,,,,,60.731789,61.504508,60.692663,61.123040,9834300.000000,61.246775,59.683437,61.013661,60.009630,49.047563,0.549570,0.692273,-0.014444,0.005334,3.000000,23.000000,5.000000,2024.000000
2024-05-24,,,,,,,,,,,,,,,,,,,60.643764,61.054575,60.614422,60.858953,8200700.000000,61.259490,59.712781,60.978432,60.034498,45.742211,0.455153,0.644849,-0.001449,0.005348,4.000000,24.000000,5.000000,2024.000000
2024-05-24,60.643761,61.054571,60.614418,60.858949,8200700.000000,61.259490,59.712781,60.978432,60.034498,45.742108,0.455153,0.644849,-0.001450,0.005348,4.000000,24.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-28,60.467697,60.770917,60.056886,60.438355,12347000.000000,61.248731,59.750732,60.929790,60.051486,40.049788,0.361947,0.588269,-0.002903,0.005275,1.000000,28.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-28,,,,,,,,,,,,,,,,,,,60.467697,60.770917,60.056886,60.438355,12347000.000000,61.248731,59.750732,60.929791,60.051487,40.049749,0.361947,0.588269,-0.002903,0.005275,1.000000,28.000000,5.000000,2024.000000
2024-05-29,60.350323,60.526386,59.734103,60.125354,11861800.000000,61.245307,59.781445,60.874603,60.063205,35.294176,0.275434,0.525702,-0.001941,0.005201,2.000000,29.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-29,,,,,,,,,,,,,,,,,,,60.350323,60.526386,59.734103,60.125354,11861800.000000,61.245308,59.781446,60.874603,60.063206,35.294206,0.275434,0.525702,-0.001941,0.005201,2.000000,29.000000,5.000000,2024.000000
2024-05-30,,,,,,,,,,,,,,,,,,,60.614414,60.722009,60.252505,60.497037,9436800.000000,61.247264,59.815484,60.849824,60.084822,39.036087,0.225582,0.465678,0.004376,0.005264,3.000000,30.000000,5.000000,2024.000000
2024-05-30,60.614418,60.722012,60.252509,60.497040,9436800.000000,61.247264,59.815484,60.849823,60.084821,39.036124,0.225582,0.465678,0.004376,0.005264,3.000000,30.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-31,61.553421,61.651232,60.340544,60.633985,19816600.000000,61.293235,59.858130,60.916833,60.142414,46.511678,0.258860,0.424314,0.015491,0.006298,4.000000,31.000000,5.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-05-31,,,,,,,,,,,,,,,,,,,61.553421,61.651232,60.340544,60.633985,19816600.000000,61.293236,59.858131,60.916833,60.142414,46.511684,0.258860,0.424314,0.015491,0.006298,4.000000,31.000000,5.000000,2024.000000
2024-06-03,61.553421,61.709921,61.083921,61.338232,9369000.000000,61.330404,59.906254,60.977460,60.197747,42.630445,0.281982,0.395848,0.000000,0.006280,0.000000,3.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-03,,,,,,,,,,,,,,,,,,,61.553421,61.709921,61.083921,61.338232,9369000.000000,61.330404,59.906255,60.977460,60.197747,42.630407,0.281982,0.395848,0.000000,0.006280,0.000000,3.000000,6.000000,2024.000000
2024-06-04,62.541321,62.570667,61.563196,61.817510,11895600.000000,61.408165,59.973745,61.126399,60.289652,58.501985,0.375691,0.391816,0.016049,0.007157,1.000000,4.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,62.541321,62.570667,61.563196,61.817510,11895600.000000,61.408166,59.973745,61.126399,60.289652,58.501985,0.375691,0.391816,0.016049,0.007157,1.000000,4.000000,6.000000,2024.000000
2024-06-05,,,,,,,,,,,,,,,,,,,62.521755,62.668475,61.964224,62.590227,9632500.000000,61.471743,60.042605,61.259290,60.377186,58.012103,0.443268,0.402107,-0.000313,0.007129,2.000000,5.000000,6.000000,2024.000000
2024-06-05,62.521755,62.668475,61.964224,62.590227,9632500.000000,61.471743,60.042605,61.259290,60.377186,58.012103,0.443268,0.402107,-0.000313,0.007129,2.000000,5.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,62.746731,62.952136,62.443511,62.521759,8658500.000000,61.535322,60.113226,61.400951,60.470109,58.350087,0.509108,0.423507,0.003598,0.007127,3.000000,6.000000,6.000000,2024.000000
2024-06-06,62.746731,62.952136,62.443511,62.521759,8658500.000000,61.535322,60.113225,61.400951,60.470109,58.350087,0.509108,0.423507,0.003598,0.007127,3.000000,6.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,62.511982,62.815202,62.414171,62.688041,9523100.000000,61.585695,60.169566,61.506764,60.550182,58.943099,0.536164,0.446038,-0.003741,0.007207,4.000000,7.000000,6.000000,2024.000000
2024-06-07,62.511982,62.815202,62.414171,62.688041,9523100.000000,61.585695,60.169565,61.506764,60.550182,58.943099,0.536164,0.446038,-0.003741,0.007207,4.000000,7.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-10,,,,,,,,,,,,,,,,,,,62.198982,62.590234,61.983793,62.541325,15687100.000000,61.601834,60.216711,61.572689,60.614841,60.669496,0.526282,0.462087,-0.005007,0.007210,0.000000,10.000000,6.000000,2024.000000
2024-06-10,62.198982,62.590234,61.983793,62.541325,15687100.000000,61.601834,60.216711,61.572689,60.614841,60.669496,0.526282,0.462087,-0.005007,0.007210,0.000000,10.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-11,62.159855,62.257670,61.690355,62.198981,8396000.000000,61.600367,60.272855,61.628610,60.675430,57.142882,0.509422,0.471554,-0.000629,0.007124,1.000000,11.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,62.159855,62.257670,61.690355,62.198981,8396000.000000,61.600367,60.272856,61.628610,60.675430,57.142845,0.509422,0.471554,-0.000629,0.007124,1.000000,11.000000,6.000000,2024.000000
2024-06-12,61.504513,62.296792,61.318667,62.296792,9569600.000000,61.589608,60.326261,61.616791,60.707943,48.814275,0.438129,0.464869,-0.010543,0.007320,2.000000,12.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,61.504513,62.296792,61.318667,62.296792,9569600.000000,61.589608,60.326261,61.616791,60.707943,48.814275,0.438129,0.464869,-0.010543,0.007320,2.000000,12.000000,6.000000,2024.000000
2024-06-13,61.612106,61.661012,61.083918,61.484949,9668900.000000,61.582761,60.388079,61.616345,60.743400,60.563376,0.385862,0.449068,0.001749,0.007331,3.000000,13.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,61.612106,61.661012,61.083918,61.484949,9668900.000000,61.582761,60.388079,61.616345,60.743400,60.563432,0.385862,0.449068,0.001749,0.007331,3.000000,13.000000,6.000000,2024.000000
2024-06-14,61.656460,61.794459,61.203032,61.488890,8179200.000000,61.568840,60.461151,61.620165,60.779207,62.280672,0.344054,0.428065,0.000720,0.007298,4.000000,14.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,61.656460,61.794459,61.203032,61.488890,8179200.000000,61.568840,60.461152,61.620165,60.779207,62.280614,0.344054,0.428065,0.000720,0.007298,4.000000,14.000000,6.000000,2024.000000
2024-06-17,61.725460,62.001463,61.291747,61.479031,10532700.000000,61.572551,60.531496,61.630193,60.816315,65.659091,0.312881,0.405028,0.001119,0.007229,0.000000,17.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,61.725460,62.001463,61.291747,61.479031,10532700.000000,61.572551,60.531496,61.630193,60.816315,65.659091,0.312881,0.405028,0.001119,0.007229,0.000000,17.000000,6.000000,2024.000000
2024-06-18,61.735317,61.922602,61.548029,61.636743,10651700.000000,61.599253,60.606733,61.640205,60.852354,67.717445,0.285679,0.381158,0.000160,0.007017,1.000000,18.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,61.735317,61.922602,61.548029,61.636743,10651700.000000,61.599253,60.606733,61.640205,60.852354,67.717445,0.285679,0.381158,0.000160,0.007017,1.000000,18.000000,6.000000,2024.000000
2024-06-20,,,,,,,,,,,,,,,,,,,61.291744,61.843746,61.065030,61.508603,13306300.000000,61.587147,60.664295,61.607019,60.869585,58.284282,0.225726,0.350072,-0.007185,0.007113,3.000000,20.000000,6.000000,2024.000000
2024-06-20,61.291748,61.843750,61.065034,61.508607,13306300.000000,61.587147,60.664295,61.607019,60.869585,58.284297,0.225727,0.350072,-0.007185,0.007113,3.000000,20.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,,61.873318,62.198602,61.291746,61.291746,28282200.000000,61.599719,60.749139,61.632380,60.908947,54.287458,0.222576,0.324573,0.009489,0.007430,4.000000,21.000000,6.000000,2024.000000
2024-06-21,61.873318,62.198602,61.291746,61.291746,28282200.000000,61.599719,60.749139,61.632381,60.908947,54.287467,0.222576,0.324573,0.009489,0.007430,4.000000,21.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,63.056175,63.144886,62.011316,62.090175,13212500.000000,61.715938,60.855097,61.767980,60.993152,65.292197,0.311930,0.322044,0.019117,0.007725,0.000000,24.000000,6.000000,2024.000000
2024-06-24,63.056179,63.144890,62.011320,62.090179,13212500.000000,61.715938,60.855096,61.767981,60.993152,65.292247,0.311931,0.322044,0.019117,0.007725,0.000000,24.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,62.928032,63.154746,62.602744,63.026602,10546800.000000,61.830151,60.973554,61.878461,61.069030,54.769841,0.368160,0.331267,-0.002032,0.007740,1.000000,25.000000,6.000000,2024.000000
2024-06-25,62.928032,63.154746,62.602744,63.026602,10546800.000000,61.830152,60.973554,61.878462,61.069030,54.769841,0.368160,0.331268,-0.002032,0.007740,1.000000,25.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-26,63.135036,63.194177,62.326747,62.494320,9402500.000000,61.963519,61.098891,61.998135,61.150050,57.230129,0.424533,0.349921,0.003290,0.007662,2.000000,26.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,,,,,,,,,,,,,,63.135033,63.194173,62.326743,62.494317,9402500.000000,61.963518,61.098891,61.998134,61.150049,57.230091,0.424532,0.349920,0.003289,0.007662,2.000000,26.000000,6.000000,2024.000000
2024-06-27,62.997032,63.351886,62.711174,63.135035,8494100.000000,62.095854,61.223033,62.093268,61.222480,53.012646,0.452852,0.370507,-0.002186,0.007669,3.000000,27.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,62.997032,63.351886,62.711174,63.135035,8494100.000000,62.095854,61.223033,62.093268,61.222480,53.012651,0.452852,0.370507,-0.002186,0.007669,3.000000,27.000000,6.000000,2024.000000
2024-06-28,62.740749,63.144889,62.612605,62.987178,17358800.000000,62.202171,61.333246,62.154933,61.282020,52.739262,0.449435,0.386292,-0.004068,0.007773,4.000000,28.000000,6.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,,,,,,,,,,,,,,62.740749,63.144889,62.612605,62.987178,17358800.000000,62.202170,61.333246,62.154933,61.282020,52.739267,0.449434,0.386292,-0.004068,0.007773,4.000000,28.000000,6.000000,2024.000000
2024-07-01,62.376030,63.381463,62.218316,63.115316,10033400.000000,62.243301,61.428339,62.175990,61.324923,52.094034,0.412541,0.391542,-0.005813,0.007232,0.000000,1.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,,,,,,,,,,,,,,62.376030,63.381463,62.218316,63.115316,10033400.000000,62.243301,61.428339,62.175989,61.324922,52.094038,0.412541,0.391542,-0.005813,0.007232,0.000000,1.000000,7.000000,2024.000000
2024-07-02,62.247890,62.474604,61.962032,62.356316,8878200.000000,62.278025,61.496221,62.182838,61.361118,51.019770,0.368713,0.386976,-0.002054,0.007257,1.000000,2.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,,,,,,,,,,,,,,62.247890,62.474604,61.962032,62.356316,8878200.000000,62.278024,61.496221,62.182837,61.361117,51.019771,0.368712,0.386976,-0.002054,0.007257,1.000000,2.000000,7.000000,2024.000000
2024-07-03,62.425320,62.760459,62.031032,62.287316,9154200.000000,62.272225,61.560218,62.205931,61.402851,61.994260,0.344326,0.378446,0.002850,0.006316,2.000000,3.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,,,,,,,,,,,,,,62.425320,62.760459,62.031032,62.287316,9154200.000000,62.272224,61.560218,62.205931,61.402851,61.994284,0.344326,0.378446,0.002850,0.006316,2.000000,3.000000,7.000000,2024.000000
2024-07-05,62.849171,62.878745,62.100029,62.425317,11735500.000000,62.288596,61.630931,62.267192,61.459569,64.887211,0.355107,0.373778,0.006790,0.006499,4.000000,5.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,,,,,,,,,,,,,,62.849174,62.878749,62.100033,62.425321,11735500.000000,62.288595,61.630932,62.267192,61.459569,64.887270,0.355108,0.373778,0.006790,0.006499,4.000000,5.000000,7.000000,2024.000000
2024-07-08,62.060600,62.681602,61.942316,62.681602,11235100.000000,62.254289,61.668071,62.247517,61.483139,54.124719,0.296601,0.358343,-0.012547,0.007045,0.000000,8.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,,,,,,,,,,,,,,62.060600,62.681602,61.942316,62.681602,11235100.000000,62.254289,61.668071,62.247517,61.483139,54.124719,0.296602,0.358343,-0.012547,0.007045,0.000000,8.000000,7.000000,2024.000000
2024-07-09,61.794456,62.326743,61.695887,62.159174,11657500.000000,62.218413,61.696171,62.204368,61.495348,50.676947,0.226153,0.331905,-0.004288,0.007059,1.000000,9.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,,,,,,,,,,,,,,61.794460,62.326747,61.695890,62.159177,11657500.000000,62.218413,61.696172,62.204368,61.495348,50.676985,0.226153,0.331905,-0.004288,0.007059,1.000000,9.000000,7.000000,2024.000000
2024-07-10,61.932461,61.962031,61.400174,61.824032,11930400.000000,62.205087,61.727032,62.178472,61.512489,51.886795,0.179389,0.301402,0.002233,0.007004,2.000000,10.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,,,,,,,,,,,,,,61.932465,61.962035,61.400178,61.824035,11930400.000000,62.205087,61.727032,62.178473,61.512490,51.886833,0.179390,0.301402,0.002233,0.007004,2.000000,10.000000,7.000000,2024.000000
2024-07-11,62.198601,62.553459,61.508603,61.745173,11431600.000000,62.207024,61.757346,62.180389,61.539396,58.984313,0.161938,0.273509,0.004297,0.007074,3.000000,11.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,,,,,,,,,,,,,,62.198601,62.553459,61.508603,61.745173,11431600.000000,62.207024,61.757346,62.180390,61.539396,58.984371,0.161938,0.273509,0.004297,0.007074,3.000000,11.000000,7.000000,2024.000000
2024-07-12,,,,,,,,,,,,,,,,,,,62.790031,63.194174,62.484459,62.553458,9201500.000000,62.271300,61.804771,62.238451,61.588441,59.064324,0.193599,0.257527,0.009509,0.006912,4.000000,12.000000,7.000000,2024.000000
2024-07-12,62.790031,63.194174,62.484459,62.553458,9201500.000000,62.271300,61.804771,62.238450,61.588440,59.064297,0.193599,0.257527,0.009509,0.006912,4.000000,12.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,,,,,,,,,,,,,,62.504173,63.026601,62.445029,62.878746,8207500.000000,62.315903,61.843348,62.263758,61.624352,43.364905,0.193395,0.244701,-0.004553,0.007022,0.000000,15.000000,7.000000,2024.000000
2024-07-15,62.504173,63.026601,62.445029,62.878746,8207500.000000,62.315903,61.843348,62.263757,61.624351,43.364877,0.193395,0.244701,-0.004553,0.007022,0.000000,15.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,,,,,,,,,,,,,,63.351887,63.391316,62.484460,62.523890,9025100.000000,62.400675,61.897707,62.367389,61.692098,54.343412,0.258655,0.247492,0.013563,0.007584,1.000000,16.000000,7.000000,2024.000000
2024-07-16,63.351887,63.391316,62.484460,62.523890,9025100.000000,62.400675,61.897707,62.367389,61.692098,54.343405,0.258655,0.247491,0.013563,0.007584,1.000000,16.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,,,,,,,,,,,,,,64.278465,64.455894,63.489898,63.549038,12508200.000000,62.528325,61.967075,62.549396,61.793524,60.211295,0.380752,0.274144,0.014626,0.008141,2.000000,17.000000,7.000000,2024.000000
2024-07-17,64.278465,64.455894,63.489898,63.549038,12508200.000000,62.528325,61.967075,62.549396,61.793524,60.211254,0.380752,0.274144,0.014626,0.008141,2.000000,17.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,,,,,,,,,,,,,,64.258743,64.869882,63.795456,63.874315,11128200.000000,62.654496,62.032528,62.712191,61.890199,61.510738,0.470500,0.313415,-0.000307,0.008147,3.000000,18.000000,7.000000,2024.000000
2024-07-18,64.258743,64.869882,63.795456,63.874315,11128200.000000,62.654496,62.032528,62.712191,61.890199,61.510738,0.470500,0.313415,-0.000307,0.008147,3.000000,18.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-19,64.357315,64.702314,63.894028,64.702314,13775700.000000,62.807775,62.094670,62.868869,61.986949,65.185089,0.543317,0.359395,0.001534,0.007856,4.000000,19.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,,,,,,,,,,,,,,64.357323,64.702321,63.894036,64.702321,13775700.000000,62.807775,62.094670,62.868870,61.986949,65.185138,0.543318,0.359396,0.001534,0.007856,4.000000,19.000000,7.000000,2024.000000
2024-07-22,63.844742,64.357318,63.401173,64.317888,11794200.000000,62.906346,62.142062,62.961810,62.059804,63.423372,0.553286,0.398174,-0.007964,0.008003,0.000000,22.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,,,,,,,,,,,,,,63.844746,64.357322,63.401177,64.317892,11794200.000000,62.906347,62.142062,62.961811,62.059804,63.423379,0.553287,0.398174,-0.007965,0.008003,0.000000,22.000000,7.000000,2024.000000
2024-07-23,64.032036,65.096610,63.923607,64.495323,11810300.000000,62.955139,62.192612,63.063736,62.137146,66.131862,0.569733,0.432485,0.002934,0.006878,1.000000,23.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,,,,,,,,,,,,,,64.032028,65.096602,63.923599,64.495315,11810300.000000,62.955139,62.192612,63.063736,62.137146,66.131793,0.569733,0.432486,0.002933,0.006878,1.000000,23.000000,7.000000,2024.000000
2024-07-24,64.869888,65.027606,63.903892,64.160172,13244600.000000,63.052231,62.252486,63.235750,62.244312,69.745143,0.642963,0.474581,0.013085,0.007365,2.000000,24.000000,7.000000,2024.000000,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,,,,,,,,,,,,,,64.869888,65.027606,63.903892,64.160172,13244600.000000,63.052232,62.252486,63.235751,62.244313,69.745118,0.642963,0.474581,0.013085,0.007365,2.000000,24.000000,7.000000,2024.000000
2024-07-25,,,,,,,,,,,,,,,,,,,65.126175,65.934461,64.919176,65.096605,16328600.000000,63.151789,62.311226,63.415791,62.357327,68.903350,0.713454,0.522356,0.003951,0.007374,3.000000,25.000000,7.000000,2024.000000
